Mandi_Name-Agmark,District_ID,District_Name-Agmark,State_Name
Buldhana(Dhad),1122.0,Buldhana,Maharashtra
Chikali,1122.0,Buldhana,Maharashtra
Deoulgaon Raja,1122.0,Buldhana,Maharashtra
Jalgaon Jamod(Aasalgaon),1122.0,Buldhana,Maharashtra
Jalgaon(Jamod),1122.0,Buldhana,Maharashtra
Khamgaon,1122.0,Buldhana,Maharashtra
Lonar,1122.0,Buldhana,Maharashtra
Malkapur,1122.0,Buldhana,Maharashtra
Mehekar,1122.0,Buldhana,Maharashtra
Motala,1122.0,Buldhana,Maharashtra
Nandura,1122.0,Buldhana,Maharashtra
Sangrampur,1122.0,Buldhana,Maharashtra
Sangrampur(Varvatbakal),1122.0,Buldhana,Maharashtra
Shegaon,1122.0,Buldhana,Maharashtra
Sindkhed Raja,1122.0,Buldhana,Maharashtra
Akola,1123.0,Akola,Maharashtra
Akola(Borgaon Manju),1123.0,Akola,Maharashtra
Akot,1123.0,Akola,Maharashtra
Balapur,1123.0,Akola,Maharashtra
Barshi Takli,1123.0,Akola,Maharashtra
Murtizapur,1123.0,Akola,Maharashtra
Patur,1123.0,Akola,Maharashtra
Telhara,1123.0,Akola,Maharashtra
Achalpur,1124.0,Amarawati,Maharashtra
Amarawati,1124.0,Amarawati,Maharashtra
Amrawati(Frui & Veg. Market),1124.0,Amarawati,Maharashtra
Anajngaon,1124.0,Amarawati,Maharashtra
Chandur Bazar,1124.0,Amarawati,Maharashtra
Chandur Railway,1124.0,Amarawati,Maharashtra
Daryapur,1124.0,Amarawati,Maharashtra
Dhamngaon-Railway,1124.0,Amarawati,Maharashtra
Dharni,1124.0,Amarawati,Maharashtra
Morshi,1124.0,Amarawati,Maharashtra
Nanggaon,1124.0,Amarawati,Maharashtra
Tiwasa,1124.0,Amarawati,Maharashtra
Varud,1124.0,Amarawati,Maharashtra
Varud(Rajura Bazar),1124.0,Amarawati,Maharashtra
Aarni,1125.0,Yavatmal,Maharashtra
Babhulgaon,1125.0,Yavatmal,Maharashtra
Bori Arab,1125.0,Yavatmal,Maharashtra
Darwha,1125.0,Yavatmal,Maharashtra
Digras,1125.0,Yavatmal,Maharashtra
Ghatanji,1125.0,Yavatmal,Maharashtra
Kalamb,1125.0,Yavatmal,Maharashtra
Mahagaon,1125.0,Yavatmal,Maharashtra
Maregoan,1125.0,Yavatmal,Maharashtra
Ner Parasopant,1125.0,Yavatmal,Maharashtra
Pandhakawada,1125.0,Yavatmal,Maharashtra
Pusad,1125.0,Yavatmal,Maharashtra
Ralegaon,1125.0,Yavatmal,Maharashtra
Umarked(Danki),1125.0,Yavatmal,Maharashtra
Umarkhed,1125.0,Yavatmal,Maharashtra
Vani,1125.0,Yavatmal,Maharashtra
Yeotmal,1125.0,Yavatmal,Maharashtra
ZariZamini,1125.0,Yavatmal,Maharashtra
Arvi,1126.0,Wardha,Maharashtra
Ashti,1126.0,Wardha,Maharashtra
Ashti(Karanja),1126.0,Wardha,Maharashtra
Hinganghat,1126.0,Wardha,Maharashtra
Pulgaon,1126.0,Wardha,Maharashtra
Samudrapur,1126.0,Wardha,Maharashtra
Sindi,1126.0,Wardha,Maharashtra
Sindi(Selu),1126.0,Wardha,Maharashtra
Wardha,1126.0,Wardha,Maharashtra
Bhiwapur,1127.0,Nagpur,Maharashtra
Hingna,1127.0,Nagpur,Maharashtra
Kalmeshwar,1127.0,Nagpur,Maharashtra
Kamthi,1127.0,Nagpur,Maharashtra
Katol,1127.0,Nagpur,Maharashtra
Mandhal,1127.0,Nagpur,Maharashtra
Mauda,1127.0,Nagpur,Maharashtra
Nagpur,1127.0,Nagpur,Maharashtra
Nagpur(Hingna),1127.0,Nagpur,Maharashtra
Nagpur(Mahatma Phule Market),1127.0,Nagpur,Maharashtra
Narkhed,1127.0,Nagpur,Maharashtra
Parshiwani,1127.0,Nagpur,Maharashtra
Ramtek,1127.0,Nagpur,Maharashtra
Savner,1127.0,Nagpur,Maharashtra
Umared,1127.0,Nagpur,Maharashtra
Bhandara,1128.0,Bhandara,Maharashtra
Lakhandur,1128.0,Bhandara,Maharashtra
Lakhani,1128.0,Bhandara,Maharashtra
Pavani,1128.0,Bhandara,Maharashtra
Tumsar,1128.0,Bhandara,Maharashtra
Bhadrawati,1129.0,Chandrapur,Maharashtra
Brahmpuri,1129.0,Chandrapur,Maharashtra
Chandrapur,1129.0,Chandrapur,Maharashtra
Chandrapur(Ganjwad),1129.0,Chandrapur,Maharashtra
Chimur,1129.0,Chandrapur,Maharashtra
Gondpimpri,1129.0,Chandrapur,Maharashtra
Korpana,1129.0,Chandrapur,Maharashtra
Mul,1129.0,Chandrapur,Maharashtra
Nagbhid,1129.0,Chandrapur,Maharashtra
Pombhurni,1129.0,Chandrapur,Maharashtra
Rajura,1129.0,Chandrapur,Maharashtra
Savali,1129.0,Chandrapur,Maharashtra
Sindevahi,1129.0,Chandrapur,Maharashtra
Varora,1129.0,Chandrapur,Maharashtra
Aheri,1130.0,Gadchiroli,Maharashtra
Armori,1130.0,Gadchiroli,Maharashtra
Armori(Desaiganj),1130.0,Gadchiroli,Maharashtra
Chamorshi,1130.0,Gadchiroli,Maharashtra
Gandchiroli,1130.0,Gadchiroli,Maharashtra
Sironcha,1130.0,Gadchiroli,Maharashtra
Akhadabalapur,1131.0,Hingoli,Maharashtra
Basmat,1131.0,Hingoli,Maharashtra
Basmat(Kurunda),1131.0,Hingoli,Maharashtra
Hingoli,1131.0,Hingoli,Maharashtra
Hingoli(Kanegoan Naka),1131.0,Hingoli,Maharashtra
Jawala-Bajar,1131.0,Hingoli,Maharashtra
Kalamnuri,1131.0,Hingoli,Maharashtra
Sengoan,1131.0,Hingoli,Maharashtra
Akkalkuwa,1132.0,Nandurbar,Maharashtra
Dhadgaon,1132.0,Nandurbar,Maharashtra
Nandubar(Koparli),1132.0,Nandurbar,Maharashtra
Nandurbar,1132.0,Nandurbar,Maharashtra
Navapur,1132.0,Nandurbar,Maharashtra
Shahada,1132.0,Nandurbar,Maharashtra
Taloda,1132.0,Nandurbar,Maharashtra
Karanja,1133.0,Vashim,Maharashtra
Malegaon(Vashim),1133.0,Vashim,Maharashtra
Mangrulpeer,1133.0,Vashim,Maharashtra
Manora,1133.0,Vashim,Maharashtra
Risod,1133.0,Vashim,Maharashtra
Washim,1133.0,Vashim,Maharashtra
Washim(Ansing),1133.0,Vashim,Maharashtra
Amgaon,1134.0,Gondiya,Maharashtra
Arjuni,1134.0,Gondiya,Maharashtra
Devri,1134.0,Gondiya,Maharashtra
Gondiya,1134.0,Gondiya,Maharashtra
Goregaon,1134.0,Gondiya,Maharashtra
Sadak Arjuni,1134.0,Gondiya,Maharashtra
Tiroda,1134.0,Gondiya,Maharashtra
Aurangabad,306.0,Aurangabad,Maharashtra
Fulmbri,306.0,Aurangabad,Maharashtra
Gangapur,306.0,Aurangabad,Maharashtra
Kannad,306.0,Aurangabad,Maharashtra
Khultabad,306.0,Aurangabad,Maharashtra
Lasur Station,306.0,Aurangabad,Maharashtra
Paithan,306.0,Aurangabad,Maharashtra
Sillod,306.0,Aurangabad,Maharashtra
Sillod(Bharadi),306.0,Aurangabad,Maharashtra
Soygaon,306.0,Aurangabad,Maharashtra
Vaijpur,306.0,Aurangabad,Maharashtra
All India Cottonseed Crushers Association,,Mumbai,Maharashtra
Fruit Market,,Mumbai,Maharashtra
Mumbai,,Mumbai,Maharashtra
Thane Market,,Mumbai,Maharashtra
Vashi New Mumbai,,Mumbai,Maharashtra
Lamlong Bazaar,1208.0,Imphal East,Manipur
Imphal,1209.0,Imphal West,Manipur
Moreh,1204.0,Chandel,Manipur
Thoubal,1206.0,Thoubal,Manipur
Bishenpur,1207.0,Bishnupur,Manipur
Nongpoh (R-Bhoi),1301.0,Nongpoh (R-Bhoi),Meghalaya
Mawiong Regulated Market,1302.0,East Khasi Hills,Meghalaya
Shillong,1302.0,East Khasi Hills,Meghalaya
Sohra,1302.0,East Khasi Hills,Meghalaya
Nongstoin,1303.0,West Khasi Hills,Meghalaya
Khliehriat,1304.0,East Jaintia Hills,Meghalaya
Williamnagar,1305.0,East Garo Hills,Meghalaya
Dadengiri,1306.0,West Garo Hills,Meghalaya
Garobadha,1306.0,West Garo Hills,Meghalaya
Rongram,1306.0,West Garo Hills,Meghalaya
Tura,1306.0,West Garo Hills,Meghalaya
Baghmara,1307.0,South Garo Hills,Meghalaya
Gasuapara,1307.0,South Garo Hills,Meghalaya
Dawki,1308.0,West Jaintia Hills,Meghalaya
Jowai,1308.0,West Jaintia Hills,Meghalaya
Laskein,1308.0,West Jaintia Hills,Meghalaya
Wahiajer,1308.0,West Jaintia Hills,Meghalaya
Ampati,1310.0,South West Garo Hills,Meghalaya
Mawkyrwat,1311.0,South West Khasi Hills,Meghalaya
Lungli,3804.0,Lungli,Mizoram
Super Market Lungli (Bara Bazar),3804.0,Lungli,Mizoram
Bairabi,,Kolasib,Mizoram
Champhai,3801.0,Aizawl,Mizoram
Dawrpuri,3801.0,Aizawl,Mizoram
Kolasib,3801.0,Aizawl,Mizoram
Mission,3801.0,Aizawl,Mizoram
New Market Aizawl,3801.0,Aizawl,Mizoram
Serchhip,3801.0,Aizawl,Mizoram
Vairengte,3801.0,Aizawl,Mizoram
Kanhmun,3808.0,Mamit,Mizoram
Jalukie,1401.0,Kohima,Nagaland
Khuzama,1401.0,Kohima,Nagaland
Kohima,1401.0,Kohima,Nagaland
Tseminyu,1401.0,Kohima,Nagaland
Naginimora,1402.0,Mon,Nagaland
Mangkolemba,1403.0,Mokokchung,Nagaland
Mokokchung Town,1403.0,Mokokchung,Nagaland
Tuli,1403.0,Mokokchung,Nagaland
Pfatsero,1404.0,Phek,Nagaland
Phek,1404.0,Phek,Nagaland
Tuensang,1405.0,Tuensang,Nagaland
Baghry,1406.0,Wokha,Nagaland
Wokha Town,1406.0,Wokha,Nagaland
Aizuto,1407.0,Zunheboto,Nagaland
Ghathashi,1407.0,Zunheboto,Nagaland
Zunheboto,1407.0,Zunheboto,Nagaland
4th Mile Dimapur,1408.0,Dimapur,Nagaland
Dimapur,1408.0,Dimapur,Nagaland
Kuhuboto,1408.0,Dimapur,Nagaland
Niuland,1408.0,Dimapur,Nagaland
Kipheri,1409.0,Kiphire,Nagaland
Longleng,1410.0,Longleng,Nagaland
Tenning,1411.0,Peren,Nagaland
Azadpur,,Delhi,NCT of Delhi
"Fish,Poultry & Egg Market, Gazipur",,Delhi,NCT of Delhi
"Flower Market, Canaught Place(Pr. Yard,Mehrauli)",,Delhi,NCT of Delhi
"Flower Market, Fatehpuri(Principal Yard, Mehrauli)",,Delhi,NCT of Delhi
"Flower Market,Gazipur",,Delhi,NCT of Delhi
"Fodder Market, Mangolpuri",,Delhi,NCT of Delhi
Keshopur,,Delhi,NCT of Delhi
"Khoya Market, Kashmiri Gate",,Delhi,NCT of Delhi
Najafgarh,,Delhi,NCT of Delhi
Narela,,Delhi,NCT of Delhi
Shahdara,,Delhi,NCT of Delhi
Bolangir,1502.0,Bolangir,Odisha
Bolangir(Patnagarh),1502.0,Bolangir,Odisha
Kantabaji,1502.0,Bolangir,Odisha
Tusura,1502.0,Bolangir,Odisha
Baripada,1509.0,Mayurbhanja,Odisha
Betnoti,1509.0,Mayurbhanja,Odisha
Chuliaposi,1509.0,Mayurbhanja,Odisha
Karanjia,1509.0,Mayurbhanja,Odisha
Saraskana,1509.0,Mayurbhanja,Odisha
Udala,1509.0,Mayurbhanja,Odisha
Bonai,1513.0,Sundergarh,Odisha
Panposh,1513.0,Sundergarh,Odisha
Sargipali,1513.0,Sundergarh,Odisha
Birmaharajpur,1515.0,Sonepur,Odisha
Dungurapalli,1515.0,Sonepur,Odisha
Pandkital,1515.0,Sonepur,Odisha
Nabarangpur(Umerkote),1523.0,Nowarangpur,Odisha
Nawarangpur,1523.0,Nowarangpur,Odisha
Aiginia Mandi,1526.0,Khurda,Odisha
Balugaon,1526.0,Khurda,Odisha
Damana Hat,1526.0,Khurda,Odisha
Garadipanchan,1526.0,Khurda,Odisha
Jatni,1526.0,Khurda,Odisha
Pratap Rudrapur,1526.0,Khurda,Odisha
Bampada,1501.0,Balasore,Odisha
Barikpur,1501.0,Balasore,Odisha
Jaleswar,1501.0,Balasore,Odisha
Nilagiri,1501.0,Balasore,Odisha
Athagarh,1503.0,Cuttack,Odisha
Banki,1503.0,Cuttack,Odisha
Kendupatna,1503.0,Cuttack,Odisha
Kendupatna(Niali),1503.0,Cuttack,Odisha
Dhenkanal,1504.0,Dhenkanal,Odisha
Hindol,1504.0,Dhenkanal,Odisha
Kamakhyanagar,1504.0,Dhenkanal,Odisha
Mottagaon,1504.0,Dhenkanal,Odisha
Bhanjanagar,1505.0,Ganjam,Odisha
Digapahandi,1505.0,Ganjam,Odisha
Hinjilicut,1505.0,Ganjam,Odisha
Bhawanipatna,1506.0,Kalahandi,Odisha
Junagarh,1506.0,Kalahandi,Odisha
Kalahandi(Dharamagarh),1506.0,Kalahandi,Odisha
Kesinga,1506.0,Kalahandi,Odisha
Mukhiguda,1506.0,Kalahandi,Odisha
Anandapur,1507.0,Keonjhar,Odisha
Champua,1507.0,Keonjhar,Odisha
Keonjhar,1507.0,Keonjhar,Odisha
Keonjhar(Dhekikote),1507.0,Keonjhar,Odisha
Keonjhar(Jhumpura),1507.0,Keonjhar,Odisha
Saharpada,1507.0,Keonjhar,Odisha
Jeypore,1508.0,Koraput,Odisha
Jeypore(Kotpad),1508.0,Koraput,Odisha
Koraput,1508.0,Koraput,Odisha
Koraput(Semilguda),1508.0,Koraput,Odisha
Dumal,1511.0,Puri,Odisha
Gabadkunda,1511.0,Puri,Odisha
Nimapara,1511.0,Puri,Odisha
Puri(Brahmagiri),1511.0,Puri,Odisha
Sakhigopal,1511.0,Puri,Odisha
Gosala,1512.0,Sambalpur,Odisha
Kuchinda,1512.0,Sambalpur,Odisha
Rairakhol,1512.0,Sambalpur,Odisha
Sahaspur,1512.0,Sambalpur,Odisha
Sambalpur,1512.0,Sambalpur,Odisha
Bhadrak,1514.0,Bhadrak,Odisha
Chandabali,1514.0,Bhadrak,Odisha
Sahidngar,1514.0,Bhadrak,Odisha
Jagatsinghpur,1516.0,Jagatsinghpur,Odisha
Rahama,1516.0,Jagatsinghpur,Odisha
Jajpur,1517.0,Jajpur,Odisha
Jhumpura,1517.0,Jajpur,Odisha
Chatta Krushak Bazar,1518.0,Kendrapara,Odisha
Gopa,1518.0,Kendrapara,Odisha
Kendrapara,1518.0,Kendrapara,Odisha
Kendrapara(Marshaghai),1518.0,Kendrapara,Odisha
Pattamundai,1518.0,Kendrapara,Odisha
Angaura,1519.0,Angul,Odisha
Angul,1519.0,Angul,Odisha
Angul(Atthamallick),1519.0,Angul,Odisha
Angul(Jarapada),1519.0,Angul,Odisha
Pallahara,1519.0,Angul,Odisha
Talcher,1519.0,Angul,Odisha
Kasinagar,1520.0,Gajapati,Odisha
Parlakhemundi,1520.0,Gajapati,Odisha
Khariar,1521.0,Nuapada,Odisha
Khariar Road,1521.0,Nuapada,Odisha
Malkanagiri,1522.0,Malkangiri,Odisha
Malkangiri(Korakunda),1522.0,Malkangiri,Odisha
Gunpur,1524.0,Rayagada,Odisha
Rayagada,1524.0,Rayagada,Odisha
Rayagada(Muniguda),1524.0,Rayagada,Odisha
Boudh,1525.0,Boudh,Odisha
Khunthabandha,1525.0,Boudh,Odisha
Bahadajholla,1527.0,Nayagarh,Odisha
Sarankul,1527.0,Nayagarh,Odisha
Attabira,1528.0,Bargarh,Odisha
Bargarh,1528.0,Bargarh,Odisha
Bargarh(Barapalli),1528.0,Bargarh,Odisha
Godabhaga,1528.0,Bargarh,Odisha
Padampur,1528.0,Bargarh,Odisha
Sohela,1528.0,Bargarh,Odisha
Deogarh,1529.0,Deogarh,Odisha
Tileibani,1529.0,Deogarh,Odisha
Jharsuguda,1530.0,Jharsuguda,Odisha
Kandhamal,1531.0,Kandhamal,Odisha
Tikabali,1531.0,Kandhamal,Odisha
Madagadipet,3901.0,Pondicherry,Pondicherry
Thattanchavady,3901.0,Pondicherry,Pondicherry
Yanam,3901.0,Pondicherry,Pondicherry
Karaikal,3903.0,Karaikal,Pondicherry
"Ferozepur Cantt, (Sadehasham)",1604.0,Ferozpur,Punjab
Ferozepur Cantt.,1604.0,Ferozpur,Punjab
Ferozepur Cantt(Jhok Harihar),1604.0,Ferozpur,Punjab
Firozepur City,1604.0,Ferozpur,Punjab
Guru Har Sahai,1604.0,Ferozpur,Punjab
Makhu,1604.0,Ferozpur,Punjab
Mallanwala,1604.0,Ferozpur,Punjab
Mallanwala (KhosaDalSinghwala),1604.0,Ferozpur,Punjab
Mamdot,1604.0,Ferozpur,Punjab
Mamdot(Tibbi Khurd),1604.0,Ferozpur,Punjab
Talwandi Bhai,1604.0,Ferozpur,Punjab
Talwandi Bhai(Mudki),1604.0,Ferozpur,Punjab
Zira,1604.0,Ferozpur,Punjab
Anandpur Sahib,1611.0,Ropar (Rupnagar),Punjab
Chamkaur Sahib,1611.0,Ropar (Rupnagar),Punjab
Chamkaur Sahib (Bela),1611.0,Ropar (Rupnagar),Punjab
Morinda,1611.0,Ropar (Rupnagar),Punjab
Ropar,1611.0,Ropar (Rupnagar),Punjab
Amloh,1614.0,Fatehgarh,Punjab
Amloh(Gobind Garh Mandi),1614.0,Fatehgarh,Punjab
Bassi Pathana,1614.0,Fatehgarh,Punjab
Bassi Pathana((Nanadpur Kalour),1614.0,Fatehgarh,Punjab
Chanarthal,1614.0,Fatehgarh,Punjab
Khamano,1614.0,Fatehgarh,Punjab
Khamano (Sanghol),1614.0,Fatehgarh,Punjab
Sirhind,1614.0,Fatehgarh,Punjab
Banur,1615.0,Mohali,Punjab
Banur (Kheragaju),1615.0,Mohali,Punjab
Dau Majra,1615.0,Mohali,Punjab
Dera Bassi,1615.0,Mohali,Punjab
Kharar,1615.0,Mohali,Punjab
Khizrabad,1615.0,Mohali,Punjab
Kurali,1615.0,Mohali,Punjab
Lalru,1615.0,Mohali,Punjab
Bariwala,1617.0,Muktsar,Punjab
Giddarbaha,1617.0,Muktsar,Punjab
Malout,1617.0,Muktsar,Punjab
Malout (Kilianwali),1617.0,Muktsar,Punjab
Malout (Panniwala),1617.0,Muktsar,Punjab
Muktsar,1617.0,Muktsar,Punjab
Bhikhiwind,1620.0,Tarntaran,Punjab
Bhikhiwind (Algo),1620.0,Tarntaran,Punjab
Bhikhiwind (Basarke),1620.0,Tarntaran,Punjab
Bhikhiwind (Marrimegha),1620.0,Tarntaran,Punjab
Bhikhiwind (Sursingh),1620.0,Tarntaran,Punjab
Bhikhiwind(Khalra),1620.0,Tarntaran,Punjab
Chabhal,1620.0,Tarntaran,Punjab
Harike,1620.0,Tarntaran,Punjab
Khadur Sahib,1620.0,Tarntaran,Punjab
Khadur Sahib(Fetehabad),1620.0,Tarntaran,Punjab
Khem karan,1620.0,Tarntaran,Punjab
Khemkaran (Amarkot),1620.0,Tarntaran,Punjab
Naushera Pannua (Dhotian),1620.0,Tarntaran,Punjab
Naushera Pannuan,1620.0,Tarntaran,Punjab
Patti,1620.0,Tarntaran,Punjab
Tarantaran,1620.0,Tarntaran,Punjab
Balachaur,1621.0,Nawanshahr,Punjab
Banga,1621.0,Nawanshahr,Punjab
Banga (Kataria),1621.0,Nawanshahr,Punjab
Behloor Kalan,1621.0,Nawanshahr,Punjab
Nawan Shahar(Mandi Aur),1621.0,Nawanshahr,Punjab
Nawan Shahar(Mandi Jadla),1621.0,Nawanshahr,Punjab
Nawan Shahar(MandiRaho),1621.0,Nawanshahr,Punjab
Nawan Shahar(Subzi Mandi),1621.0,Nawanshahr,Punjab
Nawanshahar,1621.0,Nawanshahr,Punjab
Phambra,1621.0,Nawanshahr,Punjab
Dasuya,1601.0,Hoshiarpur,Punjab
Garh Shankar,1601.0,Hoshiarpur,Punjab
Garh Shankar(Mahalpur),1601.0,Hoshiarpur,Punjab
GarhShankar (Kotfatuhi),1601.0,Hoshiarpur,Punjab
Garhshankar(Saila Khurd),1601.0,Hoshiarpur,Punjab
Hoshiarpur,1601.0,Hoshiarpur,Punjab
Hoshiarpur(Chara Mandi),1601.0,Hoshiarpur,Punjab
Hoshiarpur(Sham Churasi),1601.0,Hoshiarpur,Punjab
Mukerian,1601.0,Hoshiarpur,Punjab
Mukerian(Talwara),1601.0,Hoshiarpur,Punjab
Tanda UrMar (Miani mandi),1601.0,Hoshiarpur,Punjab
Tanda Urmur,1601.0,Hoshiarpur,Punjab
Adampur,1602.0,Jalandhar,Punjab
Adampur(Bahodinpur),1602.0,Jalandhar,Punjab
Adampur(Daroli Kalan),1602.0,Jalandhar,Punjab
Behram,1602.0,Jalandhar,Punjab
Bhode Saprai,1602.0,Jalandhar,Punjab
Bhogpur,1602.0,Jalandhar,Punjab
Bilga,1602.0,Jalandhar,Punjab
Bilga (Talwan ),1602.0,Jalandhar,Punjab
Gidderpindi,1602.0,Jalandhar,Punjab
Goraya,1602.0,Jalandhar,Punjab
Jalandhar Cantt (Jamshedpur Dana Mandi),1602.0,Jalandhar,Punjab
Jalandhar Cantt.,1602.0,Jalandhar,Punjab
Jalandhar Cantt(Hoshiarpur Road),1602.0,Jalandhar,Punjab
Jalandhar City,1602.0,Jalandhar,Punjab
Jalandhar City(Faintan Ganj),1602.0,Jalandhar,Punjab
Jalandhar City(Jalandhar),1602.0,Jalandhar,Punjab
Jalandhar City(Kartar Pur Dana mandi),1602.0,Jalandhar,Punjab
Jamshere,1602.0,Jalandhar,Punjab
Kandhala guru,1602.0,Jalandhar,Punjab
Kang Khurd,1602.0,Jalandhar,Punjab
Kukar pind,1602.0,Jalandhar,Punjab
Lohian Khas,1602.0,Jalandhar,Punjab
Malian kalan,1602.0,Jalandhar,Punjab
Mehatpur,1602.0,Jalandhar,Punjab
Mehil Gehlan,1602.0,Jalandhar,Punjab
Nakodar,1602.0,Jalandhar,Punjab
Nakodar(Sarih),1602.0,Jalandhar,Punjab
Noor Mehal,1602.0,Jalandhar,Punjab
Noor Mehal(Kot Badal Khan),1602.0,Jalandhar,Punjab
Partappura(E),1602.0,Jalandhar,Punjab
Phillaur,1602.0,Jalandhar,Punjab
Phillaur(Apra Mandi),1602.0,Jalandhar,Punjab
Sangowal,1602.0,Jalandhar,Punjab
Shahkot,1602.0,Jalandhar,Punjab
Shakot (Malsian),1602.0,Jalandhar,Punjab
Talwandi Sanghere,1602.0,Jalandhar,Punjab
Doraha,1603.0,Ludhiana,Punjab
Doraha (Dhamot),1603.0,Ludhiana,Punjab
Doraha (Payal),1603.0,Ludhiana,Punjab
Hanbran,1603.0,Ludhiana,Punjab
Hathur,1603.0,Ludhiana,Punjab
Jagraon,1603.0,Ludhiana,Punjab
Khanna,1603.0,Ludhiana,Punjab
Kila Raipur,1603.0,Ludhiana,Punjab
Killa Raipur (Jodhan),1603.0,Ludhiana,Punjab
kum Kalan,1603.0,Ludhiana,Punjab
lakhowal,1603.0,Ludhiana,Punjab
Lallton Kalan,1603.0,Ludhiana,Punjab
Ludhiana,1603.0,Ludhiana,Punjab
Ludhiana(Mandi gill Road),1603.0,Ludhiana,Punjab
Ludhiana(Salem Tabri),1603.0,Ludhiana,Punjab
Machhiwara,1603.0,Ludhiana,Punjab
Malaoud (Siar),1603.0,Ludhiana,Punjab
Maloud,1603.0,Ludhiana,Punjab
Mansura,1603.0,Ludhiana,Punjab
Mullanpur,1603.0,Ludhiana,Punjab
Mullanpur Dakha (Sawadi),1603.0,Ludhiana,Punjab
Nurpurbet,1603.0,Ludhiana,Punjab
Patti Multani,1603.0,Ludhiana,Punjab
Purain,1603.0,Ludhiana,Punjab
Raikot,1603.0,Ludhiana,Punjab
Raikot (Nathowal),1603.0,Ludhiana,Punjab
Raikot (Talwandi rai),1603.0,Ludhiana,Punjab
Sahnewal,1603.0,Ludhiana,Punjab
Samrala,1603.0,Ludhiana,Punjab
Sidhwan Bet,1603.0,Ludhiana,Punjab
Sidhwan Bet (Lodhiwala),1603.0,Ludhiana,Punjab
Ajnala,1605.0,Amritsar,Punjab
Ajnala (Sudhar),1605.0,Amritsar,Punjab
Amritsar,1605.0,Amritsar,Punjab
Amritsar(Amritsar Mewa Mandi),1605.0,Amritsar,Punjab
Amritsar(Chehreta),1605.0,Amritsar,Punjab
Amritsar(Takharpura),1605.0,Amritsar,Punjab
Attari,1605.0,Amritsar,Punjab
Chogawan,1605.0,Amritsar,Punjab
Gehri,1605.0,Amritsar,Punjab
Gehri(Jandiala mandi),1605.0,Amritsar,Punjab
Majitha,1605.0,Amritsar,Punjab
Mehta,1605.0,Amritsar,Punjab
Rayya,1605.0,Amritsar,Punjab
Rayya(Sathiala),1605.0,Amritsar,Punjab
Bangowagi Kunjar,1606.0,Gurdaspur,Punjab
Batala,1606.0,Gurdaspur,Punjab
Bhaini Mian Khan,1606.0,Gurdaspur,Punjab
Chone,1606.0,Gurdaspur,Punjab
Dera Baba Nanak,1606.0,Gurdaspur,Punjab
Dhandoi,1606.0,Gurdaspur,Punjab
Dhariwal,1606.0,Gurdaspur,Punjab
Dinanagar,1606.0,Gurdaspur,Punjab
F.G.Churian,1606.0,Gurdaspur,Punjab
Gurdas Nangal,1606.0,Gurdaspur,Punjab
Gurdaspur,1606.0,Gurdaspur,Punjab
Kahnuwan,1606.0,Gurdaspur,Punjab
Kala Afgana,1606.0,Gurdaspur,Punjab
Kalanaur,1606.0,Gurdaspur,Punjab
Kot Santokh Rai,1606.0,Gurdaspur,Punjab
Mari Buchain,1606.0,Gurdaspur,Punjab
Noona,1606.0,Gurdaspur,Punjab
Quadian,1606.0,Gurdaspur,Punjab
Sri Har Gobindpur,1606.0,Gurdaspur,Punjab
Sri Har Gobindpur(Harechowal),1606.0,Gurdaspur,Punjab
Warsola,1606.0,Gurdaspur,Punjab
Bhulath,1607.0,kapurthala,Punjab
Bhulath (Ibrahimaaaaval),1607.0,kapurthala,Punjab
Bhulath (Nadala),1607.0,kapurthala,Punjab
Dhilwan,1607.0,kapurthala,Punjab
Kapurthala,1607.0,kapurthala,Punjab
Phagwara,1607.0,kapurthala,Punjab
Sultanpur,1607.0,kapurthala,Punjab
Sultanpur Lodhi (Tibba),1607.0,kapurthala,Punjab
Balianwali,1608.0,Bhatinda,Punjab
Bathinda,1608.0,Bhatinda,Punjab
Bhagta Bhai Ka,1608.0,Bhatinda,Punjab
Bhagta Bhai Ka (Jalal),1608.0,Bhatinda,Punjab
Bhagta Bhai Ka (Kalyansukha),1608.0,Bhatinda,Punjab
Bhagta Bhai Ka(Kotha Guru Ka),1608.0,Bhatinda,Punjab
Bhucho,1608.0,Bhatinda,Punjab
Deon,1608.0,Bhatinda,Punjab
Goniana,1608.0,Bhatinda,Punjab
Goniana(Mehma Sarja),1608.0,Bhatinda,Punjab
Kal Jharani,1608.0,Bhatinda,Punjab
Khokhar,1608.0,Bhatinda,Punjab
Killi Nihal Singh Wala,1608.0,Bhatinda,Punjab
Koreana,1608.0,Bhatinda,Punjab
Laleana,1608.0,Bhatinda,Punjab
Mandi kalan,1608.0,Bhatinda,Punjab
Maur,1608.0,Bhatinda,Punjab
Nathea,1608.0,Bhatinda,Punjab
Phallarh,1608.0,Bhatinda,Punjab
Raike Kalan,1608.0,Bhatinda,Punjab
Raman,1608.0,Bhatinda,Punjab
Rampura Phul,1608.0,Bhatinda,Punjab
Rampuraphul(Bhai Rupan),1608.0,Bhatinda,Punjab
Rampuraphul(Chowke),1608.0,Bhatinda,Punjab
Rampuraphul(Dhapali),1608.0,Bhatinda,Punjab
Rampuraphul(Mehraj),1608.0,Bhatinda,Punjab
Rampuraphul(Nabha Mandi),1608.0,Bhatinda,Punjab
Sangat,1608.0,Bhatinda,Punjab
Sardargarh,1608.0,Bhatinda,Punjab
